AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;CANTIDADDEEMPRESAS;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2010;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.768876311;223814.22;1;72.72449904;0.28844914;208.8069462;65.51724138;1622;368394.34
2010;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.21087374;3691760.31;1;76.28759033;0.571309269;939.608666;59.65751011;5198;6630073.88
2010;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.510858189;1450427.74;1;75.83153838;0.396078609;437.974596;50.0483546;2118;2222920.41
2010;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.471610762;23760495.76;1;73.63496994;0.174517492;152.2600499;16.14082997;27450;24131560.89
2010;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.571824103;6908110.27;1;70.96329392;0.336357641;421.9890547;24.63200359;18744;11084788.87
2010;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.48992801;21078164.45;1;70.76859982;0.261379569;218.0422359;38.24712067;57405;22044309.9
2010;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.289809344;5736104.01;1;73.81360144;0.299845327;316.002314;26.72261828;7311;7206509.06
2010;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.351556456;15731073.47;1;75.9577552;0.467453227;616.3726835;66.51339045;5192;22670140.57
2010;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.833316776;33779660.37;1;76.20173229;0.624414511;1137.580529;71.90809392;6474;55496144.03
2010;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.16067776;8933029.2;3;73.43061506;0.537343232;746.837495;75.24752475;13280;12221427.29
2010;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.05772657;2934530.83;1;73.94174051;0.52143632;702.4014203;70.86614173;6194;4855624.99
2010;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.777410908;574474.2;2;71.37553718;0.376687692;431.2502444;43.96257956;2881;1151859.14
2010;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.542732949;1044420.23;1;70.82886118;0.340189181;339.3562745;52.17666991;7869;1346254.73
2010;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.229010305;1011245.7;1;74.98352729;0.376141384;365.8487423;59.25131061;1639;1412158.54
2010;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.03370958;33241112.32;1;73.75754451;0.668626808;1335.812002;74.72027643;4079;53382040.38
2011;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.656118912;6041515.73;1;75.97289481;0.332510649;328.2764323;48.71634572;4759;6049063.9
2011;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.597912954;100472067.6;1;73.39960006;0.364711625;433.0776866;33.96498495;14394;100672901.5
2011;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.697503053;4243.01;1;64.32527399;0.228402481;259.2611491;14.54760589;1585;5603.67
2011;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.84801753;111987.07;1;76.3519178;0.203890923;146.4787113;22.34073027;8875;142054.62
2011;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.789023529;20776966.89;1;77.011238;0.521187455;588.2413547;94.11764706;1109;20835193.08
2011;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.15299161;3232154.08;1;80.2500728;0.503305106;680.7741675;47.48359792;6011;3594763.47
2011;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;7.180775805;3020160.24;1;76.34331641;0.346807458;431.2615796;24.26490529;3650;3916636.85
2011;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;8.1130766;4129287.01;1;76.98478835;0.447885812;526.224472;60.90808072;5442;5611337.83
2011;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.712923932;84982.87;1;70.36369971;0.254179767;202.2139259;37.20551611;2201;127795.22
2011;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.432760142;1412491.69;1;63.58242318;0.259046122;253.2535521;36.43752751;2841;1969064.48
2011;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.626111106;59641625.47;1;72.30498944;0.516144295;776.726857;60.95418941;222725;66389240.67
2011;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.932664376;21185699.93;1;75.76211234;0.224977311;220.2496191;21.35701164;24509;22853800.91
2011;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.825638398;3335495.9;1;76.63404834;0.186721708;172.0570609;12.97646665;26419;4087228.02
2011;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.906342303;15727045.76;1;77.87132202;0.264327785;253.0532941;25.66059003;17554;26524729.6
2011;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.443432673;975935.87;1;74.23643701;0.236902859;199.340479;31.7260433;4596;1286474.49
2011;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.620624583;468189.25;1;77.06435476;0.225423131;164.974329;31.55543109;3554;607641.13
2011;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.912561134;502759.02;1;71.10175534;0.17527377;119.905404;27.82347652;4755;4507370.61
2011;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.329283173;767035.94;1;66.74454738;0.231064228;204.9603664;26.60967999;8479;8323831.06
2011;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.107345647;32369628.7;1;68.4511176;0.430888402;545.3914854;64.08525919;32438;59266469.42
2011;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.33165075;361614.25;1;65.21990102;0.364691175;761.2541475;15.4832532;2182;1204784.86
2011;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.23017568;21885289.62;2;79.57628761;0.572160708;790.2803523;68.01249934;12805;28669927.64
2011;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.668902854;246365.31;1;73.82421255;0.290131621;210.0598291;65.54865156;1574;520544.45
2011;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.06133759;5644328.54;1;77.84052478;0.613038902;1128.650094;59.76012513;5040;9640329.96
2011;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.460584801;1950795.81;1;77.23801309;0.421535703;509.6042724;50.0879193;2155;3001042.05
2011;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.787239828;22984826.58;1;73.94038;0.150058879;102.9839435;16.12119467;27451;23530655.42
2011;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.778674462;9249697.17;1;71.20001573;0.320919611;364.0943638;24.55117015;19339;15898662.55
2011;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.604163356;21692692.82;1;70.9404556;0.243703704;180.7644489;38.14560353;58402;23168352.16
2011;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.57276988;6602502.87;1;74.15888661;0.29018725;280.5869192;26.66303716;7442;7670250.99
2011;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.413842882;25341693.88;1;76.27970352;0.467700857;611.0418759;66.37038057;5273;33454810.85
2011;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.793723858;53130876.99;1;76.49080713;0.627702824;1152.536414;71.78228505;6352;75982885.13
2011;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.16638238;8207648.32;3;74.09824188;0.551294957;793.0249476;75.24752475;13017;12479691.34
2011;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.09454547;3788130.35;1;74.74986407;0.533205287;735.4676744;70.86614173;6217;7642261.6
2011;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.883938821;698734.93;2;73.39057407;0.39445311;467.5110946;43.90319303;2922;1458219.16
2011;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.776886501;1465536.82;1;72.24453509;0.354035707;360.243387;52.0510195;7805;1853155.7
2011;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.390162939;1746348.01;1;75.23840074;0.358072086;314.9310066;59.21740839;1646;2303053.91
2011;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;10.98819035;57256212.42;1;73.88156369;0.666357424;1324.426698;74.49972251;3849;85349825.51
2012;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.848919299;6199104.85;1;77.22958535;0.339968189;333.4904879;48.73277148;4816;6205668.23
2012;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.725593295;138748888.1;1;73.92656448;0.371458423;446.4760095;33.97626485;14498;138790313.4
2012;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.743673383;14818.26;1;61.3642422;0.239626264;311.9564943;14.70137872;1583;17963.95
2012;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.903325421;401810.74;1;77.22786428;0.21362063;159.8078097;22.3855856;9129;438497.5
2012;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.950949649;24057426.83;1;78.15640182;0.540335546;632.1834324;94.11764706;1113;24093884.15
2012;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.2893979;4074535;1;81.76270803;0.523562197;736.5561342;47.523282;6199;4308972.17
2012;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;7.303785367;4060135.38;1;78.03182227;0.361115106;463.0452665;24.28760225;3524;4702023.09
2012;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;8.271466706;4470297.09;1;78.67721191;0.467710468;570.0539655;60.91292309;5538;5302066.41
2012;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.573211899;120711.09;1;69.72765932;0.244006845;187.8071937;37.19508952;2155;137987.01
2012;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;6.247674163;2068440.53;1;62.06526224;0.258729258;239.5994827;36.42686274;2797;2278331.27
2012;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.566258091;65405277.69;1;72.30977102;0.533619493;857.7139636;60.95418941;228691;68549340.59
2012;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.987900547;20677843.16;1;76.78380663;0.230535115;227.880586;21.36262684;24451;22325109.7
2012;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.845061215;4314689.96;1;77.32188727;0.18664791;169.4317593;12.98035573;26530;4774782.9
2012;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.935058425;25495435.28;1;79.05183956;0.271469982;264.9229709;25.67581607;17425;32510222.19
2012;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.487494447;3167238.45;1;74.341611;0.238382495;200.700717;31.72837676;4558;3427742.64
2012;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.637402972;912314.2;1;78.13899775;0.225392642;161.893785;31.56709835;3539;1473225.77
2012;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.956168058;1292646.71;1;70.41944388;0.172254899;115.954297;27.83608377;4792;6287942.53
2012;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.406749346;1686040.9;1;64.60517114;0.238817435;230.5811866;26.6285159;8482;11543505.17
2012;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.188144353;67588862.85;1;67.72579796;0.458883439;657.6615681;64.14750841;32654;96493337.66
2012;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.384308;552090.21;1;63.61439188;0.369907456;820.6958211;15.48126887;2246;743648.32
2012;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.23808398;39039409.09;2;80.14928751;0.579635626;811.3036137;68.09704261;12709;50937613.39
2012;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.854984831;377033.53;1;74.61337674;0.283604319;192.1744913;65.54669584;1527;498630.08
2012;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.12649086;6774812.66;1;79.23443523;0.631746753;1196.551684;59.75764496;4884;7929225.51
2012;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.58584483;2585269.34;1;78.3829977;0.42742119;513.8856182;50.08696304;2191;2864028.37
2012;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.719616135;26395399.56;1;74.58231864;0.151041699;104.6121011;16.12754764;27442;26797225.09
2012;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.748352336;12271793.81;1;71.75587169;0.343751694;435.4470443;24.57732366;19941;16411379.12
2012;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.631519348;25771672.03;1;71.32636076;0.249164686;188.8682363;38.17844922;59407;30872059.1
2012;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.54409852;7309179.68;1;74.86789227;0.302020809;308.6612685;26.68231452;7573;7606939.59
2012;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.541783286;21613075.5;1;75.93035426;0.502381985;744.401146;66.62620466;5354;28000229.99
2012;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.874909159;42298543.01;1;76.43419521;0.676189371;1424.338958;72.007339;6231;59375021.53
2012;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.2565931;8234984.45;3;74.73653863;0.552082194;782.4879297;75.24752475;12745;9434322.12
2012;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.16364952;4437416.41;1;75.53830038;0.531926845;716.7578257;70.86614173;6238;5345114.2
2012;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.90188692;1633176.73;2;74.83620492;0.433660966;592.0857305;43.9266962;2960;2264303.83
2012;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.853045734;1573214.46;1;73.44428617;0.378645574;419.9194413;52.10074766;7734;1904387.58
2012;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.549734352;1650343.94;1;75.84844957;0.384075046;371.4764984;59.23911419;1653;1885789.48
2012;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;10.97509103;53989735.36;1;74.09854363;0.711127196;1594.88249;74.64093157;3627;65918858.96
2013;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.811989786;4697624.62;1;78.85488615;0.367864073;398.4491043;50.94006441;4902;4747987.69
2013;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.83199166;144932609.7;1;74.74261304;0.422103052;582.1529523;40.68551982;14639.5;145089893.3
2013;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;6.174667966;26684.62;1;60.89096014;0.291862856;444.5741942;21.8985478;1577;31614.93
2013;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;5.793624837;364895.25;1;79.00567413;0.308901031;313.4300981;35.05990297;9518.5;415512.08
2013;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.957529321;13714049.19;1;79.17585421;0.56860243;743.1680715;89.13413744;1119;13743678.76
2013;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.04406063;2638488.35;1;83.49428421;0.560507888;846.6166608;52.42158406;6477.5;2866245
2013;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;7.275389762;1797400.36;1;80.00641544;0.415887971;604.1683362;31.06517973;3348.5;2382748.74
2013;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;8.011655761;2351575.67;1;80.4077612;0.505998061;721.5590493;60.04306547;5679;2910810.23
2013;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.935931651;39452.42;1;70.26105441;0.303036014;314.4940543;41.07609134;2086.5;53044.53
2013;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.960811929;406458.26;1;61.59940455;0.275250865;297.1662659;36.74492215;2726.5;887669.18
2013;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.50351835;64504615.84;1;72.31100801;0.541410969;882.0544115;63.29227155;237613.5;71921612.38
2013;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.779699367;19196910.93;1;78.06578982;0.242641896;244.9302212;26.42793796;24320.5;24167998.28
2013;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.783757948;4243129.16;1;78.23980478;0.221229934;233.79095;17.63660401;26662;4964515.4
2013;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.944626593;24008224.21;1;80.66683927;0.328017081;401.4588301;32.02276033;17209.5;33434034.06
2013;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.393732508;2356755.01;1;74.51470163;0.263761963;245.117388;38.55920747;4493.5;2663214.98
2013;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.581839738;773305.69;1;79.44334961;0.228967279;166.2394949;31.55071841;3512.5;1808432.48
2013;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.893496883;524212.38;1;71.5619061;0.195214519;149.5122152;30.44871122;4843.5;5698807.66
2013;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.882651184;308454.98;1;64.08529587;0.30612397;397.457918;35.48445988;8487;10479941.02
2013;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.271834662;5031688.88;1;67.71204546;0.474527941;713.4252803;65.51202516;32948;32864097.64
2013;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.295225596;160099.3;1;61.85570948;0.390396042;877.1033864;21.64141238;2341;211210.62
2013;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.10495564;19325657.79;2;81.00224314;0.608288266;920.2532964;69.43547589;12556;28616812.09
2013;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;6.024969945;250512.21;1;75.62795529;0.359750696;373.0554253;66.52543933;1458;343093.46
2013;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.176114;3129232.73;1;81.00918234;0.653133799;1250.297465;62.16317308;4658;4628605.46
2013;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.7713031;1583066.82;1;79.84404963;0.476017984;675.4005229;50.83832316;2241.5;2046292.23
2013;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.543611991;24278513.98;1;74.91010383;0.167970517;130.0537957;18.86728688;27412.5;24881061.46
2013;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.711570479;12118349.32;1;72.106675;0.402632716;626.36858;30.8224948;20862.5;17216947.98
2013;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.569195505;33595423.72;1;71.58686092;0.298363704;304.3966289;41.80166182;60915.5;35951571
2013;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.313813791;6275677.77;1;75.30475195;0.320440777;338.0805108;32.62570117;7768.5;6601448.45
2013;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.370272045;19687249.53;1;75.91060902;0.504182923;758.8077437;67.51703161;5478;24238078.3
2013;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.97760405;39094886.62;1;76.62694969;0.683313586;1455.628518;71.89767781;6052.5;52266419.21
2013;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.23370219;3394832.15;3;75.40242784;0.558512415;794.2094121;76.35388972;12329;4789631.21
2013;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.24641209;1624180.92;1;76.50373168;0.554927386;774.8408012;74.14088944;6262;2877487.33
2013;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.751205225;1829334.94;2;76.97604013;0.468582942;670.0924136;51.25883052;3009.5;2746158.23
2013;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.795080104;1249991.25;1;75.47765278;0.399192535;457.6945769;55.47408705;7609.5;1545713.72
2013;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.899105286;1213286.16;1;76.03934759;0.429772483;499.0770939;59.9063027;1661;2539664.3
2013;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;10.99621524;39686044.92;1;74.31339346;0.706592735;1582.094589;72.25845321;3317.5;50944016.19
