AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;METODOS DE EXPLOTACION;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2017;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.11;1559987.22;84.01;0.60;1197.35;1.00;57.28;3928.00;2850821.69
2017;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;6.93;67656.89;70.15;0.45;699.45;1.00;53.33;2163.00;170888.57
2017;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;6.96;2148.04;55.21;0.42;971.55;1.00;41.18;812.00;12978.50
2017;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;2.95;8098829.82;75.46;0.22;234.48;1.00;27.55;21388.00;9174227.87
2017;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;8.57;4326309.91;81.74;0.66;1317.76;1.00;69.48;99915.00;6641422.99
2017;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;10.02;307372.11;80.51;0.59;913.18;1.00;65.71;830.00;1226005.96
2018;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;20607;5.35;738114.97;88.70;0.43;466.30;1.00;70.65;1390.53;1029573.18
2018;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;40603;7.22;1325377.70;96.41;0.66;1528.04;1.00;40.15;3234.17;2546042.88
2018;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;40606;8.46;765274.17;75.01;0.66;1522.84;1.00;68.20;3285.52;1187905.45
2018;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.10;2962869.06;85.56;0.62;1307.34;1.00;57.03;3955.11;4373088.97
2018;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;7.06;1597057.76;70.57;0.47;772.98;1.00;54.73;2177.93;1963844.95
2018;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;6.97;6266.03;54.52;0.44;1115.33;1.00;44.17;817.61;17549.02
2018;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;2.92;8457281.47;75.83;0.22;233.73;1.00;28.63;21535.64;9275058.91
2018;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;8.63;5742381.10;82.36;0.67;1398.90;1.00;69.44;100604.70;8430773.58
2018;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;10.21;556090.16;81.06;0.60;946.49;1.00;65.45;835.73;1450491.58
2019;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;20607;5.86;691515.66;81.04;0.43;480.96;1.00;73.34;1508.57;884351.51
2019;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;40603;7.61;1027324.26;85.00;0.57;1186.50;1.00;39.12;2732.70;2384762.40
2019;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;40606;8.98;591982.65;75.55;0.65;1426.96;1.00;68.23;2067.52;1437712.26
2019;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.79;2271411.72;80.42;0.58;1115.33;1.00;56.65;5425.28;4698859.04
2019;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;6.72;729791.21;71.48;0.42;578.83;1.00;54.39;1802.38;1099457.27
2019;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.25;4100.88;65.01;0.51;1215.56;1.00;43.20;1959.86;14877.46
2019;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.26;6584557.32;75.93;0.19;147.65;1.00;28.80;24235.73;7183919.27
2019;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;9.34;5483431.68;79.93;0.64;1220.46;1.00;69.72;104439.12;7557213.15
2019;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;9.82;396982.00;79.38;0.53;712.90;1.00;65.95;1195.34;1139821.48
2020;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;20607;5.86;445517.99;81.04;0.43;480.96;1.00;73.34;1508.57;530042.89
2020;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;40603;7.61;934889.12;85.00;0.57;1186.50;1.00;39.12;2732.70;2053439.23
2020;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;40606;8.98;1201168.96;75.55;0.65;1426.96;1.00;68.23;2067.52;2685360.89
2020;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.79;1746997.86;80.42;0.58;1115.33;1.00;56.65;5425.28;3314580.37
2020;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;6.72;570779.29;71.48;0.42;578.83;1.00;54.39;1802.38;903812.77
2020;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.25;67633.74;65.01;0.51;1215.56;1.00;43.20;1959.86;74126.28
2020;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.26;2482913.42;75.93;0.19;147.65;1.00;28.80;24235.73;3918842.28
2020;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;9.34;4687938.63;79.93;0.64;1220.46;1.00;69.72;104439.12;6693199.49
2020;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;9.82;125627.50;79.38;0.53;712.90;1.00;65.95;1195.34;674356.17
2013;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.96;406458.26;61.60;0.28;297.17;1.00;36.74;2726.50;887669.18
2013;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.94;24008224.21;80.67;0.33;401.46;1.00;32.02;17209.50;33434034.06
2013;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.89;524212.38;71.56;0.20;149.51;1.00;30.45;4843.50;5698807.66
2013;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.88;308454.98;64.09;0.31;397.46;1.00;35.48;8487.00;10479941.02
2013;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.61;280588.90;76.58;0.45;543.12;1.00;66.64;3371.00;431753.72
2013;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.60;2179354.46;79.67;0.55;781.21;1.00;64.46;16599.50;2364132.80
2013;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;10.26;1803614.96;71.90;0.67;1569.23;1.00;65.82;7607.00;3033004.42
2013;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.98;868802.14;72.21;0.33;273.49;1.00;64.17;5324.50;1210878.35
2013;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.50;309772.72;70.93;0.55;926.18;1.00;68.27;5119.50;544042.13
2013;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.75;1829334.94;76.98;0.47;670.09;1.00;51.26;3009.50;2746158.23
2013;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.80;1249991.25;75.48;0.40;457.69;1.00;55.47;7609.50;1545713.72
2014;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.90;0.30;74.29;0.43;638.70;1.00;44.13;53179.00;2.67
2014;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.96;307333.37;61.60;0.28;297.17;1.00;36.74;2726.50;1055151.46
2014;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.94;15051082.62;80.67;0.33;401.46;1.00;32.02;17209.50;18512193.60
2014;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.89;389312.53;71.56;0.20;149.51;1.00;30.45;4843.50;5325940.05
2014;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.88;480833.30;64.09;0.31;397.46;1.00;35.48;8487.00;10426158.68
2014;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.61;284291.59;76.58;0.45;543.12;1.00;66.64;3371.00;437656.29
2014;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.60;1426689.24;79.67;0.55;781.21;1.00;64.46;16599.50;1578288.21
2014;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;10.26;569193.79;71.90;0.67;1569.23;1.00;65.82;7607.00;1407632.73
2014;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.98;387411.59;72.21;0.33;273.49;1.00;64.17;5324.50;657556.91
2014;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.50;122661.34;70.93;0.55;926.18;1.00;68.27;5119.50;201151.27
2014;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.75;1209606.57;76.98;0.47;670.09;1.00;51.26;3009.50;1800539.91
2014;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.80;993956.90;75.48;0.40;457.69;1.00;55.47;7609.50;1292191.01
2015;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.84;3.62;74.30;0.45;705.89;1.00;49.70;53537.00;6.72
2015;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.67;159843.20;61.13;0.29;354.73;1.00;37.06;2656.00;665090.65
2015;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.95;9994366.59;82.28;0.38;537.99;1.00;38.37;16994.00;14634324.09
2015;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.83;275574.95;72.70;0.22;183.07;1.00;33.06;4895.00;3988259.04
2015;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;6.36;564016.54;63.57;0.37;564.33;1.00;44.34;8492.00;8669995.27
2015;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.61;367399.59;77.59;0.47;594.69;1.00;69.71;3225.00;722304.98
2015;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.35;1112387.39;80.55;0.57;882.72;1.00;64.29;16519.00;1278955.39
2015;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;10.24;894397.16;71.59;0.68;1629.26;1.00;66.87;7632.00;3236501.71
2015;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.59;394192.19;71.48;0.38;404.30;1.00;56.46;5469.00;860998.42
2015;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.14;156709.55;70.47;0.56;1000.46;1.00;66.06;5017.00;310477.56
2015;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.60;1724370.25;79.12;0.50;748.10;1.00;58.59;3059.00;2707399.39
2015;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.74;850845.54;77.51;0.42;495.47;1.00;58.85;7485.00;1180564.08
2016;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.73;0.60;73.93;0.47;749.18;1.00;55.79;52189.00;3.14
2016;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.54;27349.97;59.93;0.30;403.26;1.00;37.38;2421.00;197066.06
2016;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.90;9050937.29;82.93;0.43;684.34;1.00;45.26;16052.50;12066801.71
2016;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.73;104603.53;72.48;0.24;230.04;1.00;35.90;4340.50;3171000.42
2016;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;6.83;202905.25;62.22;0.43;752.74;1.00;53.96;8817.50;8754579.94
2016;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.56;36151.21;78.14;0.49;641.92;1.00;73.04;3369.50;256253.88
2016;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.03;974082.05;81.10;0.59;975.92;1.00;64.02;17078.00;1134016.29
2016;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;9.71;432616.86;71.26;0.69;1716.91;1.00;68.01;5729.00;2103135.54
2016;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.10;281722.47;70.73;0.41;585.28;1.00;48.07;3190.50;608684.21
2016;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.68;92391.02;70.06;0.56;1106.74;1.00;63.64;4631.00;196073.83
2016;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.39;1162850.26;80.25;0.54;847.85;1.00;66.54;2648.00;1919354.87
2016;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.59;590587.62;78.96;0.44;540.68;1.00;62.46;7256.50;833851.71
2017;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.62;;73.56;0.48;792.48;1.00;61.87;50841.00;2.61
2017;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.41;22059.37;58.72;0.31;451.78;1.00;37.69;2186.00;205205.79
2017;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.84;11484656.25;83.58;0.47;830.68;1.00;52.14;15111.00;15107714.78
2017;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.63;164373.28;72.25;0.26;277.01;1.00;38.74;3786.00;3290895.70
2017;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;7.31;333452.82;60.87;0.48;941.15;1.00;63.59;9143.00;9375696.93
2017;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.52;220777.34;78.68;0.51;689.15;1.00;76.38;3514.00;451060.51
2017;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;8.71;975052.99;81.66;0.60;1069.12;1.00;63.75;17637.00;1161166.39
2017;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;9.18;2863514.45;70.92;0.69;1804.56;1.00;69.15;3826.00;4906035.82
2017;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;6.61;889523.30;69.98;0.43;766.26;1.00;39.68;912.00;1296570.09
2017;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.23;328898.56;69.65;0.57;1213.02;1.00;61.22;4245.00;491264.88
2017;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.19;1452209.84;81.38;0.57;947.61;1.00;74.48;2237.00;2341376.91
2017;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.44;591471.68;80.41;0.46;585.88;1.00;66.08;7028.00;900068.98
2018;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.63;;73.80;0.51;874.20;1.00;64.00;51191.95;0.62
2018;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.45;61468.24;58.50;0.32;483.09;1.00;37.79;2201.09;268576.77
2018;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.90;11999685.87;85.04;0.50;919.35;1.00;54.87;15215.31;16205726.96
2018;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.65;994657.30;73.17;0.27;287.33;1.00;39.67;3812.13;5048464.39
2018;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;7.55;6163639.00;60.53;0.50;1057.59;1.00;67.69;9206.11;18285353.00
2018;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.57;381252.14;79.52;0.52;733.93;1.00;77.39;3538.26;592833.17
2018;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;8.65;988836.19;82.33;0.62;1164.74;1.00;63.73;17758.75;1147863.65
2018;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;9.49;1781818.35;70.89;0.71;1944.09;1.00;69.48;3852.41;3355705.13
2018;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;6.56;735766.32;69.88;0.43;792.95;1.00;38.03;918.30;1111282.85
2018;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.17;267862.16;69.50;0.58;1282.07;1.00;60.61;4274.30;476667.95
2018;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.17;1174549.44;83.21;0.60;1052.67;1.00;77.37;2252.44;1658589.11
2018;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.50;768481.70;81.85;0.48;629.01;1.00;67.24;7076.51;1084669.09
2019;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.92;0.29;71.58;0.51;883.72;1.00;67.86;50553.44;154.28
2019;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.90;41284.46;62.85;0.33;433.48;1.00;39.48;2241.04;254401.70
2019;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;5.16;10928545.63;79.17;0.45;710.03;1.00;59.44;15625.81;14808441.99
2019;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.91;1482701.87;71.17;0.24;212.91;1.00;43.02;4403.67;5062059.57
2019;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;7.07;3525166.00;65.52;0.47;760.93;1.00;70.61;9065.88;12467055.37
2019;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.80;304573.79;76.04;0.51;720.40;1.00;77.61;2743.63;513357.99
2019;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.14;866049.51;80.85;0.61;1095.69;1.00;64.49;16852.97;1014555.87
2019;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;11.55;3367404.33;71.69;0.75;1975.04;1.00;68.09;6121.72;4420274.36
2019;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.43;1048406.00;70.63;0.38;471.38;1.00;39.07;3382.78;1310042.70
2019;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.95;394864.50;71.08;0.59;1216.83;1.00;60.28;4714.99;534200.81
2019;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.58;394571.00;78.17;0.57;978.05;1.00;76.79;2887.09;700489.67
2019;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.99;633265.09;78.42;0.47;610.39;1.00;68.13;6938.85;900103.41
2020;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.92;462.00;71.58;0.51;883.72;1.00;67.86;50553.44;462.00
2020;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.90;314214.55;62.85;0.33;433.48;1.00;39.48;2241.04;510312.86
2020;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;5.16;16484594.81;79.17;0.45;710.03;1.00;59.44;15625.81;21073538.93
2020;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.91;3054827.00;71.17;0.24;212.91;1.00;43.02;4403.67;6152392.00
2020;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;7.07;3453526.00;65.52;0.47;760.93;1.00;70.61;9065.88;8156381.00
2020;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.80;280201.37;76.04;0.51;720.40;1.00;77.61;2743.63;440758.14
2020;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.14;484854.26;80.85;0.61;1095.69;1.00;64.49;16852.97;653144.33
2020;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;11.55;1186085.49;71.69;0.75;1975.04;1.00;68.09;6121.72;1909262.23
2020;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.43;1057950.88;70.63;0.38;471.38;1.00;39.07;3382.78;1649080.98
2020;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.95;270521.08;71.08;0.59;1216.83;1.00;60.28;4714.99;425993.27
2020;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.58;386846.27;78.17;0.57;978.05;1.00;76.79;2887.09;634474.85
2020;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.99;682107.03;78.42;0.47;610.39;1.00;68.13;6938.85;872552.35
2013;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;7.31;17460.05;63.05;0.24;298.70;1.00;14.78;1190.50;22561.94
2013;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.27;5031688.88;67.71;0.47;713.43;1.00;65.51;32948.00;32864097.64
